exchangeName,exchangeProtocol,buySymbol,buyAddress,buyNumTokens,sellSymbol,sellAddress,sellNumTokens,numTrades,tradeAmount,date
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,133.39938875643472,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,216491.84337947067,15,408901.88449507876,2022-02-07
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1617.12,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,869.4419110054663,1,1617.336872692108,2022-02-07
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100.91895125120968,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,166576.65847937038,16,301511.9042845105,2022-02-06
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,79.63569049377126,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,132901.6699312413,14,238950.51595232353,2022-02-05
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1778.145138,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,997.047396190567,2,1770.4033469368442,2022-02-05
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,60.15806147155329,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,99536.88475375374,9,167310.25149539192,2022-02-04
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1089.012001,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,657.2036427931808,2,1086.8952711570907,2022-02-04
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,141.1359696467516,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,226380.6776363295,11,366575.4686051084,2022-02-03
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.25945,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,0.16270218961666308,1,0.2594892796397209,2022-02-03
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,121.54846644998685,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,198822.03332619538,15,333855.35427515226,2022-02-02
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,690.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,414.5158596865893,1,689.6712702512741,2022-02-02
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,55.82099924971846,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,90569.98481756747,10,153165.63412853985,2022-02-01
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32.60059328939599,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,51331.588635621185,15,83957.04098892325,2022-01-31
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30.008448406337095,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,46006.3062693403,9,77269.95707356457,2022-01-30
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,110.547343,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,64.74143326554767,1,110.71005510241568,2022-01-30
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,478.1230989952686,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,715295.2684310001,20,1192154.3549345944,2022-01-29
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,850.472425,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,518.0037108228377,1,851.0295312535494,2022-01-28
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,466.84725425093364,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,704551.9782372011,18,1113338.5545113971,2022-01-28
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23.747235491425613,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,36158.153886265936,7,57541.776074210604,2022-01-27
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,738.9446200149902,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1105097.2941557367,42,1833984.2254288094,2022-01-26
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,119.85334072629904,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,183739.6475271085,22,286436.6581438142,2022-01-25
